buoojc	纀	0	t
buoojt	哱	0	t
buoojt	𨁝	0	t
buoojt	𫄂	0	t
buoojt	𨅗	0	t
baf	妑	0	t
baf	爬	0	t
baf	杷	0	t
baf	粑	0	t
baf	耙	0	t
baf	婆	0	t
baf	掱	0	t
baf	琶	0	t
baf	靶	0	t
baf	𢱨	0	t
bafi	俳	0	t
bafi	排	0	t
bafi	掰	0	t
bafi	牌	0	t
bafi	摆	0	t
bafi	𣘓	0	t
bafi	擘	0	t
bafi	擺	0	t
bafi	𣞻	0	t
bafi	襬	0	t
bafm	砭	0	t
bafm	𠻅	0	t
bafn	肨	0	t
bafn	胖	0	t
bafn	柈	0	t
bafn	般	0	t
bafn	𠴞	0	t
bafn	盘	0	t
bafn	搬	0	t
bafn	槃	0	t
bafn	盤	0	t
bafn	磐	0	t
bafn	𡂑	0	t
bafn	蟠	0	t
bafn	𭢋	0	t
bafng	彷	0	t
bafng	㧍	0	t
bafng	庞	0	t
bafng	逄	0	t
bafng	胮	0	t
bafng	旁	0	t
bafng	盘	0	t
bafng	雱	0	t
bafng	傍	0	t
bafng	滂	0	t
bafng	嗙	0	t
bafng	徬	0	t
bafng	蒡	0	t
bafng	㥬	0	t
bafng	榜	0	t
bafng	膀	0	t
bafng	镑	0	t
bafng	盤	0	t
bafng	磅	0	t
bafng	螃	0	t
bafng	龎	0	t
bafng	鳑	0	t
bafng	鎊	0	t
bafng	龐	0	t
bafng	鰟	0	t
bafnh	彭	0	t
bafnh	澎	0	t
bafnh	膨	0	t
bafnh	蟚	0	t
bafnh	蟛	0	t
bafo	包	0	t
bafo	刨	0	t
bafo	庖	0	t
bafo	苞	0	t
bafo	泡	0	t
bafo	狍	0	t
bafo	咆	0	t
bafo	胞	0	t
bafo	炮	0	t
bafo	疱	0	t
bafo	皰	0	t
bafo	袍	0	t
bafo	𠝇	0	t
bafo	匏	0	t
bafo	鲍	0	t
bafo	鉋	0	t
bafo	麅	0	t
bafo	鮑	0	t
bafo	鳔	0	t
bafo	鰾	0	t
bafo	鑤	0	t
bafu	咆	0	t
bafu	垉	0	t
bafu	泡	0	t
bafy	排	0	t
bafy	悲	0	t
bafy	𠼕	0	t
bafy	𫕾	0	t
bas	叭	0	t
bas	百	0	t
bas	坝	0	t
bas	把	0	t
bas	伯	0	t
bas	报	0	t
bas	柏	0	t
bas	咟	0	t
bas	栢	0	t
bas	𬇫	0	t
bas	耙	0	t
bas	報	0	t
bas	𫜨	0	t
bas	𩨜	0	t
bas	𬡹	0	t
bas	播	0	t
bas	檗	0	t
bas	䶕	0	t
bas	覇	0	t
bas	霸	0	t
bas	壩	0	t
bas	欛	0	t
basc	北	0	t
basc	驳	0	t
basc	伯	0	t
basc	炮	0	t
basc	砲	0	t
basc	剥	0	t
basc	剝	0	t
basc	博	0	t
basc	搏	0	t
basc	膊	0	t
basc	駁	0	t
basc	镈	0	t
basc	駮	0	t
basc	鎛	0	t
basc	礮	0	t
basch	百	0	t
basch	廹	0	t
basch	迫	0	t
basch	佰	0	t
basch	柏	0	t
basch	栢	0	t
basch	舶	0	t
basi	扒	0	t
basi	沛	0	t
basi	芾	0	t
basi	拜	0	t
basi	狽	0	t
basi	㤳	0	t
basi	旆	0	t
basi	唄	0	t
basi	稗	0	t
basi	霈	0	t
basm	抸	0	t
basm	禀	0	t
basm	稟	0	t
basm	𢵉	0	t
basm	𢶸	0	t
basm	撼	0	t
basn	半	0	t
basn	绊	0	t
basn	叛	0	t
basn	絆	0	t
basn	𬥓	0	t
basn	𧸝	0	t
basng	炐	0	t
basng	谤	0	t
basng	搒	0	t
basng	榜	0	t
basng	𤹔	0	t
basng	镑	0	t
basng	謗	0	t
basng	鎊	0	t
basnh	饼	0	t
basnh	𤖶	0	t
basnh	𥹘	0	t
basnh	掽	0	t
basnh	𨋣	0	t
basnh	碰	0	t
basnh	𩛄	0	t
basnh	軿	0	t
basnh	餅	0	t
basnh	𬖪	0	t
baso	报	0	t
baso	豹	0	t
baso	報	0	t
baso	𠸒	0	t
baso	𪽕	0	t
bast	八	0	t
bast	丷	0	t
bast	圦	0	t
bast	癶	0	t
bast	叭	0	t
bast	扒	0	t
bast	泼	0	t
bast	茇	0	t
bast	呠	0	t
bast	拨	0	t
bast	钵	0	t
bast	釟	0	t
bast	般	0	t
bast	捌	0	t
bast	缽	0	t
bast	笨	0	t
bast	鉢	0	t
bast	潑	0	t
bast	撥	0	t
basu	宝	0	t
basu	寶	0	t
basy	排	0	t
baam	贬	0	t
baam	貶	0	t
baan	𬮜	0	t
baan	彬	0	t
baan	𫯩	0	t
baan	斌	0	t
baan	𫗌	0	t
baang	氷	0	t
baang	冰	0	t
baang	挷	0	t
baang	𫺎	0	t
baang	𢲔	0	t
baau	咆	0	t
baau	袍	0	t
baau	蚫	0	t
baau	蚼	0	t
baau	袌	0	t
baau	裒	0	t
baau	𢄇	0	t
baau	𢄝	0	t
baau	𬡣	0	t
baau	𧜺	0	t
baay	拜	0	t
baay	悲	0	t
baay	碑	0	t
baay	𣊾	0	t
baauw	𬡞	0	t
bax	把	0	t
bax	𬐒	0	t
bax	𠴙	0	t
bax	粑	0	t
bax	𥺖	0	t
bax	𥺕	0	t
baxi	罢	0	t
baxi	𡌣	0	t
baxi	𣺽	0	t
baxi	𪤄	0	t
baxi	罷	0	t
baxi	𡓁	0	t
baxi	擺	0	t
baxo	抱	0	t
baxo	饱	0	t
baxo	菢	0	t
baxo	跑	0	t
baxo	飽	0	t
baxo	雹	0	t
baxo	褓	0	t
baxo	緥	0	t
baxo	暴	0	t
baxo	𣋰	0	t
baxo	𩙕	0	t
bef	皮	0	t
bef	佊	0	t
bef	舥	0	t
bef	𤿤	0	t
bef	𣙨	0	t
bef	𥯤	0	t
bef	𬜛	0	t
befm	𠹰	0	t
befn	卞	0	t
befn	𠂪	0	t
befn	𠂫	0	t
befn	骈	0	t
befn	𬩄	0	t
befn	駢	0	t
befo	瓢	0	t
befo	䕯	0	t
bes	闭	0	t
bes	𡭬	0	t
bes	𡮌	0	t
bes	閉	0	t
bes	𡮥	0	t
bes	𡮤	0	t
bes	𡮣	0	t
bes	𡮩	0	t
besn	变	0	t
besn	𤇮	0	t
besn	𣷷	0	t
besn	𫽕	0	t
besn	𤊰	0	t
besn	鍽	0	t
besn	變	0	t
besn	𤅶	0	t
besn	𤓩	0	t
besn	𨰺	0	t
besng	𧦿	0	t
beso	报	0	t
beso	胖	0	t
beso	豹	0	t
beso	報	0	t
beso	脿	0	t
besp	𠰏	0	t
besp	𤇮	0	t
besp	𬜆	0	t
best	別	0	t
best	𦛺	0	t
best	𥇂	0	t
best	鳖	0	t
best	鱉	0	t
best	𩻪	0	t
bee	陂	0	t
bee	𠶎	0	t
bee	𤚆	0	t
bee	𤛞	0	t
bee	𠾦	0	t
bee	𪺵	0	t
been	边	0	t
been	扁	0	t
been	邊	0	t
beenh	兵	0	t
beenh	𦛼	0	t
beeu	标	0	t
beeu	摽	0	t
beeu	撩	0	t
beeu	標	0	t
bif	皮	0	t
bif	疲	0	t
bif	埤	0	t
bif	蚽	0	t
bif	𣓋	0	t
bif	裨	0	t
bif	蜱	0	t
bifa	皮	0	t
bifa	牌	0	t
bifm	砭	0	t
bifm	䒦	0	t
bifm	𦹴	0	t
bifm	𪀐	0	t
bifnh	平	0	t
bifnh	评	0	t
bifnh	坪	0	t
bifnh	泙	0	t
bifnh	屏	0	t
bifnh	瓶	0	t
bifnh	萍	0	t
bifnh	塀	0	t
bifnh	缾	0	t
bifnh	評	0	t
bifnh	軿	0	t
bifnh	䤣	0	t
bifnh	鲆	0	t
bifnh	𤭸	0	t
bifnh	鮃	0	t
bifnh	塀	0	t
bifu	褓	0	t
bifu	瓢	0	t
bis	否	0	t
bis	苾	0	t
bis	祕	0	t
bis	毖	0	t
bis	贲	0	t
bis	秘	0	t
bis	铋	0	t
bis	賁	0	t
bis	痞	0	t
bis	𠸠	0	t
bis	𣖞	0	t
bis	辔	0	t
bis	閟	0	t
bis	鉍	0	t
bis	𦷬	0	t
bis	轡	0	t
bisch	廹	0	t
bisch	迫	0	t
bisch	辟	0	t
bisch	碧	0	t
bisch	擗	0	t
bisch	壁	0	t
bisch	甓	0	t
bisch	璧	0	t
bisch	癖	0	t
bisnh	丙	0	t
bisnh	怲	0	t
bisnh	饼	0	t
bisnh	炳	0	t
bisnh	柄	0	t
bisnh	迸	0	t
bisnh	摒	0	t
bisnh	𧚭	0	t
bisnh	碰	0	t
bisnh	餅	0	t
bist	扒	0	t
bist	別	0	t
bist	捌	0	t
bisu	㧼	0	t
bisu	裱	0	t
bisu	𩤕	0	t
bof	爬	0	t
bof	匍	0	t
bof	圃	0	t
bof	𤞨	0	t
bof	𤙭	0	t
bof	䊇	0	t
bof	蜅	0	t
bof	𧌂	0	t
bof	𨁏	0	t
bof	𨄳	0	t
bof	鯆	0	t
bof	𨆶	0	t
bof	𩟢	0	t
bof	𭺗	0	t
bofi	培	0	t
bofi	䏽	0	t
bofi	裴	0	t
bofi	𦟷	0	t
bofm	𪷤	0	t
bofm	澟	0	t
bofn	盆	0	t
bofn	𢱔	0	t
bofn	𫽡	0	t
bofng	蓬	0	t
bofng	摓	0	t
bofng	𢸚	0	t
bofng	纄	0	t
bofng	𣠑	0	t
bos	布	0	t
bos	沛	0	t
bos	抚	0	t
bos	补	0	t
bos	抪	0	t
bos	咘	0	t
bos	捕	0	t
bos	𥿠	0	t
bos	𣔩	0	t
bos	補	0	t
bos	撫	0	t
bosc	卜	0	t
bosc	扑	0	t
bosc	剥	0	t
bosc	剝	0	t
bosi	卜	0	t
bosi	贝	0	t
bosi	貝	0	t
bosi	𧴤	0	t
bosi	𫎑	0	t
bosn	𤵳	0	t
bosn	𦊚	0	t
bosn	𫃘	0	t
bosng	俸	0	t
bosng	淎	0	t
bosng	𡞗	0	t
bosng	䏾	0	t
bosng	𣈖	0	t
bosng	𤊡	0	t
bosng	𩃳	0	t
bosng	𩄴	0	t
bosng	𫕰	0	t
bosp	𢯒	0	t
boo	布	0	t
boo	甫	0	t
boo	佈	0	t
boo	逋	0	t
boo	圃	0	t
boo	哺	0	t
boo	𫗦	0	t
boo	晡	0	t
boo	鈽	0	t
boo	餔	0	t
boo	醭	0	t
booc	𦄾	0	t
booi	杯	0	t
booi	盃	0	t
booi	桮	0	t
booi	𠸟	0	t
booi	𫽗	0	t
booi	𭉩	0	t
boom	𠰏	0	t
boom	𠻅	0	t
boon	奔	0	t
boon	泍	0	t
boon	贲	0	t
boon	逩	0	t
boon	賁	0	t
boon	犇	0	t
boon	锛	0	t
boon	𨁼	0	t
boon	錛	0	t
boong	芃	0	t
boong	𥟌	0	t
boong	葻	0	t
boong	𣜳	0	t
boong	𬡟	0	t
box	补	0	t
box	捕	0	t
box	剖	0	t
box	部	0	t
box	補	0	t
box	𡀨	0	t
boxm	呠	0	t
boxm	𪷤	0	t
boxm	澟	0	t
boxng	𣶈	0	t
boxng	淎	0	t
buf	补	0	t
buf	哺	0	t
buf	補	0	t
buf	赔	0	t
buf	蒲	0	t
buf	賠	0	t
bufa	苻	0	t
bufa	符	0	t
bufi	坏	0	t
bufi	裴	0	t
bufi	𫬍	0	t
bufi	壞	0	t
bufn	盆	0	t
bufn	渀	0	t
bufn	湓	0	t
bufn	𡎛	0	t
bufng	飒	0	t
bufng	𩂑	0	t
bufng	蓬	0	t
bufng	颯	0	t
bufng	𩄏	0	t
bufng	𤑫	0	t
bufng	𩅛	0	t
bus	补	0	t
bus	咘	0	t
bus	哺	0	t
bus	啂	0	t
bus	補	0	t
bus	𪜛	0	t
busa	布	0	t
busa	斧	0	t
busa	鈽	0	t
busi	贝	0	t
busi	貝	0	t
busi	𢱎	0	t
busi	𦁀	0	t
busi	𧸻	0	t
busn	本	0	t
busn	𥻸	0	t
busn	𡅊	0	t
busng	俸	0	t
busng	捧	0	t
busng	棒	0	t
busng	𢺒	0	t
busp	芣	0	t
bust	芣	0	t
bust	笔	0	t
bust	筆	0	t
bust	潷	0	t
bawm	乏	0	t
bawm	贬	0	t
bawm	貶	0	t
bawm	𠞢	0	t
bawm	𨫄	0	t
bawm	𨮍	0	t
bawm	𫦢	0	t
bawn	氷	0	t
bawn	冰	0	t
bawn	班	0	t
bawn	彬	0	t
bawn	𠺚	0	t
bawng	冫	0	t
bawng	氷	0	t
bawng	冰	0	t
bawng	绷	0	t
bawng	崩	0	t
bawng	硼	0	t
bawng	𨀰	0	t
bawng	𬭖	0	t
bawng	綳	0	t
bawng	繃	0	t
bawng	𫑌	0	t
bawng	蹦	0	t
bawng	鏰	0	t
bix	圮	0	t
bix	否	0	t
bix	㳪	0	t
bix	痞	0	t
bix	噽	0	t
bixnh	胼	0	t
bixu	哹	0	t
bixu	𠶓	0	t
bixu	𠼼	0	t
bow	巴	0	t
bow	𠇕	0	t
bow	𠀧	0	t
bow	𪩬	0	t
bow	吧	0	t
bowi	拜	0	t
bowi	悲	0	t
bowi	𬈺	0	t
bowi	𢴾	0	t
bowm	泵	0	t
bowm	砭	0	t
bown	般	0	t
bown	班	0	t
bown	𩺡	0	t
bown	𩺪	0	t
bownh	𩺪	0	t
buwng	氷	0	t
buwng	冰	0	t
buwng	兵	0	t
buwng	𢫕	0	t
buwng	挷	0	t
buwng	𢬄	0	t
buwng	𣵮	0	t
buwng	搬	0	t
buwng	𢲔	0	t
buwu	邮	0	t
buwu	郵	0	t
buwu	彪	0	t
buwowi	𢴾	0	t
buwown	玥	0	t
buwown	𬂇	0	t
buwown	𪱟	0	t
buwown	𨁼	0	t
buwowng	邦	0	t
buwowng	梆	0	t
buwowng	𥮇	0	t
buwowu	邮	0	t
buwowu	豹	0	t
buwowu	郵	0	t
buwowu	蚫	0	t
buwowsc	北	0	t
buwowsc	𨀈	0	t
buwowsc	跳	0	t
buwowsm	乏	0	t
buwowsm	𠰏	0	t
buwowsm	𧊉	0	t
buwowsm	蝶	0	t
buwowsm	𧒅	0	t
buwowsng	半	0	t
buwowsng	谤	0	t
buwowsng	謗	0	t
buwowsng	𬒩	0	t
buwowsp	𩶟	0	t
buwowsu	报	0	t
buwowsu	肬	0	t
buwowsu	疣	0	t
buwowsu	報	0	t
buwowsu	𤷶	0	t
buwowsu	𤹼	0	t
buwowsu	𤺴	0	t
buwowfng	平	0	t
buwowfng	旁	0	t
buwowri	𣘓	0	t
buwowri	𣞻	0	t
baj	把	0	t
baj	播	0	t
baj	簿	0	t
baj/booj	簿	0	t
bajc	白	0	t
bajc	泊	0	t
bajc	泺	0	t
bajc	铂	0	t
bajc	萡	0	t
bajc	博	0	t
bajc	鉑	0	t
bajc	鞄	0	t
bajc	魄	0	t
bajc	薄	0	t
bajc	㩧	0	t
bajc	濼	0	t
bajc	簿	0	t
bajc	礴	0	t
bajch	白	0	t
bajch	帛	0	t
bajch	迫	0	t
bajch	𨒹	0	t
bajch	铂	0	t
bajch	鉑	0	t
baji	败	0	t
baji	敗	0	t
baji	𪤄	0	t
baji	𡏯	0	t
baji	𡓁	0	t
bajn	伴	0	t
bajn	拌	0	t
bajn	绊	0	t
bajn	怑	0	t
bajn	泮	0	t
bajn	叛	0	t
bajn	柈	0	t
bajn	畔	0	t
bajn	𠴞	0	t
bajn	絆	0	t
bajn	魬	0	t
bajng	蚌	0	t
bajng	𧉻	0	t
bajng	蜯	0	t
bajnh	病	0	t
bajnh	𪽲	0	t
bajo	抱	0	t
bajo	袌	0	t
bajo	雹	0	t
bajo	暴	0	t
bajo	爆	0	t
bajp	柉	0	t
bajt	茇	0	t
bajt	拔	0	t
bajt	拨	0	t
bajt	紱	0	t
bajt	跋	0	t
bajt	弼	0	t
bajt	䥽	0	t
bajt	鈸	0	t
bajt	鲅	0	t
bajt	鮁	0	t
bajt	鼥	0	t
baju	倍	0	t
baju	偣	0	t
baju	㖣	0	t
bar	𠇕	0	t
bar	把	0	t
bar	爸	0	t
bar	𥸿	0	t
bar	粑	0	t
bar	跁	0	t
bar	跛	0	t
bar	靶	0	t
bar	𩨜	0	t
bar	𨁩	0	t
bar	欛	0	t
bari	𨇑	0	t
barn	本	0	t
barn	阪	0	t
barn	岅	0	t
barn	𢪱	0	t
barn	扳	0	t
barn	坂	0	t
barn	板	0	t
barn	版	0	t
barn	𡊖	0	t
barn	钣	0	t
barn	舨	0	t
barn	鈑	0	t
barng	版	0	t
barng	绑	0	t
barng	綁	0	t
barng	搒	0	t
barng	牓	0	t
barng	榜	0	t
barng	镑	0	t
barng	鎊	0	t
barnh	抦	0	t
barnh	秉	0	t
barnh	炤	0	t
barnh	炳	0	t
barnh	𬙵	0	t
barnh	𫅚	0	t
baro	宝	0	t
baro	泡	0	t
baro	保	0	t
baro	𠶓	0	t
baro	堡	0	t
baro	葆	0	t
baro	𠸒	0	t
baro	褓	0	t
baro	鴇	0	t
baro	寳	0	t
baro	寶	0	t
baru	𠸒	0	t
bary	𦉱	0	t
bary	罢	0	t
bary	罷	0	t
bary	𠤩	0	t
baasc	北	0	t
baasc	苝	0	t
baasc	𫕡	0	t
baasc	𬊴	0	t
baasm	禁	0	t
baasm	禀	0	t
baasm	稟	0	t
baasm	𢶸	0	t
baasm	𡀫	0	t
baasm	𡀀	0	t
baasn	绊	0	t
baasn	絆	0	t
baasn	𪨄	0	t
baasn	鬂	0	t
baasp	乏	0	t
baast	不	0	t
baast	抔	0	t
baast	潷	0	t
baasu	否	0	t
baasu	𪜢	0	t
baasu	保	0	t
baasu	𠸒	0	t
baasu	㨐	0	t
baasu	搆	0	t
baasu	𬋳	0	t
baasu	𢺔	0	t
baasy	闭	0	t
baasy	卑	0	t
baasy	罢	0	t
baasy	閉	0	t
baasy	悲	0	t
baasy	碑	0	t
baasy	罷	0	t
baafm	𫲃	0	t
baafm	𦡣	0	t
baafm	𬆸	0	t
baafn	贫	0	t
baafn	貧	0	t
baafn	𢠈	0	t
baafng	怦	0	t
baafng	泙	0	t
baafng	𤇊	0	t
baafng	旁	0	t
baafng	蓬	0	t
baafu	抔	0	t
baafu	泡	0	t
baafu	咆	0	t
baafu	垉	0	t
baafu	保	0	t
baafu	匏	0	t
baafu	裒	0	t
baafu	蔀	0	t
baafu	辏	0	t
baafu	瓢	0	t
baafu	輳	0	t
baafu	䕯	0	t
baafy	皮	0	t
baafy	俳	0	t
baafy	排	0	t
baafy	悲	0	t
baafy	𠍣	0	t
baarm	禀	0	t
baarm	稟	0	t
baarm	𡀫	0	t
baarn	𠄯	0	t
baarn	泍	0	t
baarn	泮	0	t
baarn	𣵲	0	t
baarn	𬇸	0	t
baarn	𬉂	0	t
baarn	𪷪	0	t
baarn	鬂	0	t
baarn	瀵	0	t
baary	摆	0	t
baary	𠤩	0	t
baary	襬	0	t
baaxm	𦚖	0	t
baaxng	𢀫	0	t
baaxu	瓿	0	t
baaxu	𧧀	0	t
baaxy	𠙣	0	t
baaxy	𦋕	0	t
baaxy	𣘓	0	t
baaxy	𪳴	0	t
baaxy	擺	0	t
baaxy	𣞻	0	t
baaxy	𣡯	0	t
baajc	北	0	t
baajc	𨸾	0	t
baajc	偪	0	t
baajc	匐	0	t
baajc	𨀈	0	t
baajc	幅	0	t
baajc	弼	0	t
baajc	堛	0	t
baajc	𨄑	0	t
baajc	𫂨	0	t
baajm	𡒄	0	t
baajm	壈	0	t
baajn	半	0	t
baajn	伴	0	t
baajn	𢏑	0	t
baajn	绊	0	t
baajn	泮	0	t
baajn	𥾽	0	t
baajn	彬	0	t
baajn	絆	0	t
baajn	捹	0	t
baajn	遍	0	t
baajn	𦁂	0	t
baajp	𠰏	0	t
baajp	潗	0	t
baajt	苾	0	t
